ブラック・ラグーン掃除屋ソーヤー解体!ゴアゴア娘,008,"イダ, タツヒコ, 1964-",小学館,Y84,2024.5,9784091578242
ダンジョンの中のひと,4,"双見, 酔",双葉社,Y84,2023.8,9784575858761
ダンジョンの中のひと,3,"双見, 酔",双葉社,Y84,2022.11,9784575857788
ダンジョンの中のひと,2,"双見, 酔",双葉社,Y84,2021.12,9784575856699
ブラック・ラグーンエダイニシャルステージ,004,"やまむら, はじめ, 1968-",小学館,Y84,2024.5,9784091578259
何故エリーズは語らなかったのか?,,"森, 博嗣, 1957-",講談社,KH971,2024.4,9784065344453
イデアの再臨,,"五条, 紀夫",新潮社,KH971,2024.5,9784101802855
三体,,"劉, 慈欣, 1963-",早川書房,KK491,2024.2,9784150124342
ダンジョンの中のひと,5,"双見, 酔",双葉社,Y84,2024.6,9784575859799
砂の海のレイメイ : 七つの異世界、二つの太陽,,"中島, リュウ",小学館,KH971,2024.7,9784094531992
魔女と傭兵,2,超法規的かえる,マイクロマガジン社,KH971,2023.9,9784867164716
魔女と傭兵,3,超法規的かえる,マイクロマガジン社,KH971,2024.3,9784867165478
魔女と傭兵　４,,超法規的かえる,マイクロマガジン社,,,9784867166086
ウスズミの果て　３,,岩宗治生,,ハルタ,,9784047379534
魔女と傭兵,,超法規的かえる,マイクロマガジン社,KH971,2023.5,9784867164242
魔女と猟犬,,"カミツキレイニー, 1983-",小学館,KH971,2020.10,9784094518641
スレイヤーズ,1,"神坂, 一",富士見書房,KH248,2008.5,9784829132883
終末なにしてますか?もう一度だけ、会えますか?,#03,"枯野, 瑛",KADOKAWA,KH851,2016.12,9784041046562
終末なにしてますか?異伝リーリァ・アスプレイ,#02,"枯野, 瑛",KADOKAWA,KH971,2020.6,9784041091715
終末なにしてますか?異伝リーリァ・アスプレイ,,"枯野, 瑛",KADOKAWA,KH971,2019.6,9784041082560
終末なにしてますか?もう一度だけ、会えますか?,#01,"枯野, 瑛",KADOKAWA,KH851,2016.4,9784041040409
終末なにしてますか?もう一度だけ、会えますか?,#04,"枯野, 瑛",KADOKAWA,KH851,2017.4,9784041046579
終末なにしてますか?もう一度だけ、会えますか?,#05,"枯野, 瑛",KADOKAWA,KH851,2017.10,9784041046586
終末なにしてますか?もう一度だけ、会えますか?,#07,"枯野, 瑛",KADOKAWA,KH851,2018.12,9784041075494
終末なにしてますか?もう一度だけ、会えますか?,#09,"枯野, 瑛",KADOKAWA,KH971,2020.11,9784041091630
終末なにしてますか?もう一度だけ、会えますか?,#10,"枯野, 瑛",KADOKAWA,KH971,2021.7,9784041114100
終末なにしてますか?もう一度だけ、会えますか?,#02,"枯野, 瑛",KADOKAWA,KH851,2016.7,9784041046555
室外機室 : ちょめ短編集,,ちょめ,双葉社,Y84,2024.5,9784575440577
7日間でハッキングをはじめる本 : TryHackMeを使って身体で覚える攻撃手法と脆弱性,,"野溝, のみぞう",翔泳社,情報セキュリティ (コンピュータ),2024.8,9784798181578
新NHKにようこそ！,,滝本　竜彦,,,,9784041151075
神探偵イエス・キリストの冒険,,"清涼院, 流水, 1974-",星海社,KH971,2024.10,9784065373729
イモヅル式応用情報技術者午前コンパクト演習,,,インプレス,コンピュータ要員,2022.2,9784295013402
魔女と猟犬,2,"カミツキレイニー, 1983-",小学館,KH971,2021.6,9784094530094
魔王都市,2,ロケット商会,小学館,KH971,2024.2,9784094531725
スパイ教室,04,竹町,KADOKAWA,KH971,2020.12,9784040737416
日下を、なぜクサカと読むのか : 地名と古代語,,"筒井, 功, 1944-",河出書房新社,日本--地名,2024.5,9784309229218
ジョーカー : 旧約探偵神話,,"清涼院, 流水, 1974-",星海社,KH971,2024.9,9784065370872
ムーンシャイン,,"円城, 塔",東京創元社,KH971,2024.7,9784488018443
コード・ブッダ : 機械仏教史縁起,,"円城, 塔",文藝春秋,KH971,2024.9,9784163918945
コズミック : 世紀末探偵神話,,"清涼院, 流水, 1974-",星海社,KH971,2024.8,9784065367186
一九八四,,"Orwell, George, 1903-1950",星海社,KS179,2024.9,9784065370919
黒幕ゲーム,2,"久追, 遥希",KADOKAWA,KH971,2024.7,9784046837943
月刊少女野崎くん,16,"椿, いづみ",スクウェア・エニックス,Y84,2024.8,9784757593527
魔王都市 : 空白の玉座と七柱の偽王,01,ロケット商会,小学館,KH971,2023.7,9784094531381
黒幕ゲーム : 学園の黒幕ですが完全犯罪で世界を救ってもいいですか?,,"久追, 遥希",KADOKAWA,KH971,2024.3,9784046834737
ハハハハイキョアドベンチャー世界廃墟探索記 : ゴーストタウン、荒れ果てた土地、忘れられた世界での冒険,,"中村, 育美",ボーンデジタル,廃墟--写真集,2024.4,9784862465764
九龍城探訪 : 魔窟で暮らす人々,,"Girard, Greg, 1955-",イースト・プレス,スラム--中国--香港,2004.2,9784872574234
地雷グリコ,,"青崎, 有吾, 1991-",KADOKAWA,KH971,2023.11,9784041111659
遊戯と臨界 : 赤野工作ゲームSF傑作選,,"赤野, 工作",東京創元社,KH971,2025.3,9784488021054
ブラック・ラグーン掃除屋ソーヤー解体!ゴアゴア娘,009,"イダ, タツヒコ, 1964-",小学館,Y84,2025.1,9784091578532
息吹,,"Chiang, Ted, 1967-",早川書房,KS179,2023.8,9784150124151
はじめてのガロア : 数学が苦手でもわかる天才の発想,,"金, 重明, 1956-",講談社,ガロアの理論,2024.8,9784065365632
生活 : 海猫沢めろん随筆傑作選,,"海猫沢, めろん",河出書房新社,KH971,2024.11,9784309039329
構造と力 : 記号論を超えて,,"浅田, 彰, 1957-",中央公論新社,構造主義,2023.12,9784122074484
世界は「関係」でできている : 美しくも過激な量子論,,"Rovelli, Carlo, 1956-",NHK出版,量子論,2021.10,9784140818817
魔女と猟犬,6,"カミツキレイニー, 1983-",小学館,KH971,2024.12,9784094532258
ゲーム音楽はどこから来たのか : ゲームサウンドの歴史と構造,,"田中, 治久",Pヴァイン,ゲームミュージック--歴史,2024.10,9784910511795
鳥類学者だからって、鳥が好きだと思うなよ。,,"川上, 和人",新潮社,鳥,2020.7,9784101215129
ウスズミの果て　４,,岩宗　治生,,,,9784047383777
ダンジョンの中のひと,6,"双見, 酔",双葉社,Y84,2025.5,9784575860887
妖精の物理学　―PHysics PHenomenon PHantom―,,電磁幽体,,,,9784049162301
魔王都市,03,ロケット商会,小学館,KH971,2024.11,9784094532203
東京のレトロ美術館,,"とにー, 1983-",エクスナレッジ,美術館--東京都,2020.1,9784767826981
ツインスター・サイクロン・ランナウェイ,4,"小川, 一水, 1975-",早川書房,KH971,2025.1,9784150315887
完全自殺マニュアル,,"鶴見, 済, 1964-",太田出版,自殺,1994.4,9784872331264
世界殺人鬼百選 : Ultimate murder file,,ガース柳下,ぶんか社,殺人,1996.9,9784821105281
百貨店ワルツ,,"マツオ, ヒロミ, 1980-",実業之日本社,Y89,2016.2,9784408414331
放課後プレイ,,"黒咲, 練導",アスキー・メディアワークス,Y84,2009.1,9784048675642
放課後プレイ2,,"黒咲, 練導",アスキー・メディアワークス,Y84,2010.5,9784048686402
放課後プレイ3,,"黒咲, 練導",アスキー・メディアワークス,Y84,2011.1,9784048702058
シナリオエクスペリメンツ レイン,,小中 千昭,復刊ドットコム,912.7,2010.12,9784835445670
世界の辺境とハードボイルド室町時代,,"高野, 秀行, 1966-",集英社インターナショナル,ソマリア--社会,2015.8,9784797673036
イデアの影,,"森, 博嗣, 1957-",講談社,KH971,2025.6,9784065393086
口に関するアンケート,,背筋,ポプラ社,KH971,2024.9,9784591182253
同志少女よ、敵を撃て,,"逢坂, 冬馬, 1985-",早川書房,KH971,2024.12,9784150315856
魔女と傭兵,6上,超法規的かえる,マイクロマガジン社,913.6,2025.6,9784867167762
虚構推理,,"城平, 京, 1974-",講談社,KH971,2019.1,9784065145302
ここにひとつの□がある,,梨,KADOKAWA,KH971,2024.11,9784041143094
町の本屋はいかにしてつぶれてきたか : 知られざる戦後書店抗争史,,"飯田, 一史, 1982-",平凡社,書籍商--日本,2025.4,9784582860795
誰が音楽をタダにした? : 巨大産業をぶっ潰した男たち,,"Witt, Stephen, 1979-",早川書房,音楽産業--歴史,2018.3,9784150505189
メモをとれば財産になる,,"Ahrens, Sönke, 1964-",日経BP日本経済新聞出版,ノート,2024.12,9784296121670
世界目録をつくろうとした男 : 奇才ポール・オトレと情報化時代の誕生,,"Wright, Alex, 1966-",みすず書房,ドキュメンテーション--歴史,2024.6,9784622097020
すばらしい失敗 : 「数独の父」鍜治真起の仕事と遊び,,ニコリ,ニコリ,"鍜治, 真起, 1951-2021",2022.10,9784890723799
人はなぜ物を愛するのか : 「お気に入り」を生み出す心の仕組み,,"Ahuvia, Aaron",白揚社,愛,2024.12,9784826902670
エクストリーム大家,,"春川, 賢太郎, 1971-",Lychee Books,賃貸住宅経営,2023.8,9784910522050
ヤクザときどきピアノ,,"鈴木, 智彦, 1966-",CCCメディアハウス,KD19,2020.4,9784484202075
ファーストコンタクト : 窓口基作品集,,窓口基,双葉社,Y84,2025.9,9784575861310
怪獣を解剖する,上,"サイトウ, マド",KADOKAWA,Y84,2025.4,9784047384217
怪獣を解剖する,下,"サイトウ, マド",KADOKAWA,Y84,2025.4,9784047384224
GOAT,2025Winter,,小学館,KH6,2025.12,9784098021185
キマイラの柩 : 山本タカト画集,,"山本, タカト, 1960-",エディシオン・トレヴィル,KC482,2010.10,9784309908885
エロティック・アートと秘教主義 = Erotic art and esotericism,,"相馬, 俊樹",エディシオン・トレヴィル,美術家,2018.4,9784309921495
姉妹傭兵,,"三河, ごーすと",KADOKAWA,KH971,2025.7,9784046849809
砂の海のレイメイ,3,"中島, リュウ",小学館,KH971,2025.9,9784094532630
魔女と傭兵,6下,超法規的かえる,マイクロマガジン社,913.6,2025.7,9784867167939
つくもごみ,,panpanya,白泉社,Y84,2025.8,9784592712602
世界の終わりの最後の殺人,,"Turton, Stuart, 1980-",文藝春秋,KS179,2025.3,9784163919584
"円周率100,000,000桁表",,真実のみを記す会,暗黒通信団,円周率,2019.10,9784873106281
モモ艦長の秘密基地,2,"鶴田, 謙二",白泉社,Y84,2025.12,9784592712657
解剖、幽霊、密室,,"サイトウ, マド",KADOKAWA,Y84,2025.4,9784047384279
WORKSIGHT,29,,コクヨ,オフィス,,9784761509378
ＮＨＫ 100分 de 名著 ウィトゲンシュタイン『論理哲学論考』『哲学探究』2026年4月,,日本放送協会,,ＮＨＫ,,9784142231874
ゲンロンy 創刊号,,ゲンロンy創刊号編集委員会,ゲンロン,,,9784907188689
Amazon Web Servicesのしくみと技術がこれ1冊でしっかりわかる教科書,,"小笠原, 種高",技術評論社,クラウドコンピューティング,2025.5,9784297148201
The Only 1,,"稲村, 祐汰, 1998-",SCRAP出版,KH971,2024.4,9784909474780
33歳独身女騎士隊長。,4,天原,BookLive,Y84,2026.1,9784866754819
応用情報技術者午後問題の重点対策,2025,,アイテック,コンピュータ要員,2024.11,9784865753332
開発効率をアップする!Claude Code実用入門,,"大沢, 文孝, 1973-",マイナビ出版,システム開発,2026.5,9784839990206
Obsidian×AI : 自分だけの知識のデータベースをつくる情報収集・活用テクニック,,"山口, 大陽",マイナビ出版,ソフトウェア,2025.12,9784839989866
シノアリス絵物語全集 : 2017-2021,,,スクウェア・エニックス,Y94,2022.6,9784757573437
銀河特急ミルキー☆サブウェイ,1,"河野, 丼",KADOKAWA,Y84,2026.1,9784048117852
憎悪人間は怒らない,,"上遠野, 浩平, 1968-",早川書房,KH971,2020.8,9784150314453
台湾 : 四百年の歴史と展望,,"伊藤, 潔, 1937-",中央公論社,台湾--歴史,1993.8,9784121011442
書店本事 : 台湾書店主43のストーリー,,"郭, 怡青",サウザンブックス社,書籍商--台湾,2019.6,9784909125125
宙に参る,5,"肋骨, 凹介",リイド社,Y84,2025.6,9784845867943
ミッドナイトブルー,,"須藤, 佑実",祥伝社,Y84,2016.11,9784396766870
魔女と傭兵,7,超法規的かえる,マイクロマガジン社,KH971,2026.1,9784867169018
言語の七番目の機能,,"Binet, Laurent, 1972-",東京創元社,KR179,2026.1,9784488805074
レベルデザインの教科書 : ゲーム制作のための建築的アプローチ,,"Totten, Christopher W",ボーンデジタル,コンピュータゲーム,2025.6,9784862466068
句読点、記号・符号活用辞典。,,小学館,小学館,記号,2007.9,9784095041766
パパイヤのある街 : 台湾日本語文学アンソロジー,,"山口, 守, 1953-",皓星社,KH6,2024.8,9784774408354
翡翠峡奇譚,1,"広江, 礼威",小学館,Y84,2005.6,9784091572622
翡翠峡奇譚,2,"広江, 礼威",小学館,Y84,2005.7,9784091572639
